Close,High,Low,Open,Labels
0.016287544842548317,0.01602196517627777,0.020414717502484428,0.010368770282566856,0
0.03176355636449323,0.030954308175279537,0.0377683383021871,0.026139850059992108,0
0.05133684625353967,0.05261117661118465,0.050571216197655346,0.04108553505713342,0
0.05123324625516477,0.05464781603562311,0.07142020344022429,0.05968006893052994,0
0.040167344467963224,0.052364128633664006,0.06039581161984633,0.060565858450834655,0
0.05208642271236984,0.05104854794036302,0.06138857244427208,0.049681719720090514,0
0.045346328700449745,0.05544921557245837,0.06569087265999306,0.061287575594082926,0
0.05021349725155298,0.05475025056288777,0.0669108676507421,0.05518569369398388,0
0.037857673915958054,0.0486011661467947,0.057293307802312336,0.05869060177318957,0
0.0472598816116097,0.046276304081915486,0.05675501531053316,0.04698106826216149,0
0.04183103855951312,0.05026622934488099,0.06269138166452562,0.05625770032935265,0
0.03480045827763987,0.04142271515769896,0.049681468195296154,0.05149557507871448,0
0.0340102543684666,0.03562311324639119,0.0532596488676669,0.04397139705112616,0
0.03529916023060141,0.034450137483203754,0.05191543253266112,0.04287825225675012,0
0.034092524955411374,0.03961303850935669,0.054873516413376316,0.045187344483544445,0
0.039480740557164856,0.03924246654307573,0.05491492352812856,0.043229548327870966,0
0.039750913101946464,0.03924246654307573,0.05818204587504343,0.04825942359260124,0
0.06015706572302642,0.059069573129214126,0.06049882444191289,0.048794923620785455,0
0.06826935187028467,0.06737882095850599,0.08143062591398631,0.0696572799819621,0
0.06876906950950479,0.0698262027520743,0.08302328493750555,0.07850108307900437,0
0.06866445382487131,0.06766704359894674,0.08494720087904274,0.07726399748757881,0
0.0632142813613446,0.06797535144081192,0.08209212982039411,0.07759415539969239,0
0.06198733236098302,0.06417021003095129,0.08232037391634552,0.07194523404974916,0
0.06631415582252305,0.06528092166972296,0.08273343513423985,0.07107957610945137,0
0.06383892841036976,0.06957915477455366,0.08457453684627256,0.07528506317289806,0
0.060011822588049844,0.06258649189863401,0.07948651137988705,0.07266695119299743,0
0.06180044608940477,0.061167472417997144,0.08064490066332178,0.06930699048984161,0
0.06797784991407295,0.06778956332763583,0.08283745788593451,0.07105944452944445,0
0.07001633223503792,0.06914732294392814,0.08705593394252288,0.07788203699379143,0
0.06504556368555979,0.07093691439084597,0.08407765146924562,0.0785212146590113,0
0.07394805374199132,0.07266424171334802,0.08672568695413303,0.07493477368077756,0
0.07303292042301301,0.07614099007991902,0.09311652164077207,0.08295418857653625,0
0.07627803801916803,0.07659290711196898,0.09218637645328874,0.08140808323200438,0
0.07717285761297478,0.0771070882684347,0.09454355220528234,0.08480931367417441,0
0.08474479867066982,0.0849644190656766,0.09816313999240533,0.08633428085969899,0
0.08470213984780957,0.08860385756378558,0.10517407147069992,0.09391986020630844,0
0.07525828901555626,0.08344196079770386,0.09543330020764153,0.09350917597416715,0
0.075071402743978,0.0751738876313321,0.09249642484911651,0.08394365573387662,0
0.07421822628677292,0.07515279816983644,0.09431631803895904,0.08458182682009614,0
0.07421822628677292,0.07714725867128358,0.0947091806642913,0.08289178067851477,0
0.08114520657027127,0.08019217520722907,0.09477179630123372,0.08305685963457156,0
0.08613832021743811,0.0850869387943657,0.1004799185592748,0.08938622838874886,0
0.09250261031368455,0.09101006469443379,0.1073252215785604,0.09546596555084029,0
0.09110908876691626,0.09156642477389085,0.11096702781750167,0.1010947553207766,0
0.09358533186532812,0.09208060593035658,0.11069838653642614,0.0990735446880813,0
0.09510276713564286,0.09436228481217324,0.11444118573817777,0.10268112382532231,0
0.09668317495398941,0.10008054165771202,0.1159722390543827,0.104084294951805,0
0.09589297104481614,0.09541274084667158,0.11462701278974881,0.10558812397832232,0
0.090922202495338,0.09440446373516456,0.11090441218055926,0.10441445286391857,0
0.08154132421111648,0.08918030284466708,0.10217660033448869,0.09936343944018103,0
0.07989794384473814,0.08113818819432031,0.10052031574439893,0.09078738635723087,0
0.07981465757153479,0.08142540657468983,0.09923972497596367,0.08864337308649332,0
0.08950836722339817,0.08866612168820134,0.10054253419621721,0.08884871520256396,0
0.09098517504336981,0.08998170238150233,0.10850481938418531,0.09831257096381953,0
0.10119688468710769,0.09960653090409517,0.11071858512898822,0.09973386051230845,0
0.10082311214395118,0.1022818797338309,0.1213491043944058,0.10993855841781887,0
0.1011156297864215,0.0995261900983974,0.11791534365885385,0.10892795310147121,0
0.10527588070155482,0.10464590794148779,0.12186618836399479,0.10995868999782579,0
0.07611146547276132,0.10808047738506746,0.09317913727771449,0.11406150600323715,0
0.08203901047781945,0.08066417744070346,0.09499903046755702,0.08474690577615293,0
0.08927882212895966,0.08989935305566212,0.10281689571870632,0.09097259689329458,0
0.08070846147908296,0.0881097616087443,0.10132825944688174,0.09752743934354943,0
0.06618922641271802,0.0793084263445536,0.0849057937642905,0.08946876786677725,0
0.07704792820316976,0.07572924345071795,0.08538147061912726,0.07481096446373497,0
0.08599206139620295,0.08652704773649822,0.09801771012595842,0.08618933348364913,0
0.0805215752075047,0.08483989081684505,0.1004799185592748,0.09484792604462769,0
0.08349550457261953,0.08323508322303211,0.09961137907910576,0.08936408365074125,0
0.07767155956593633,0.08212437158426043,0.0983287684514143,0.09206574168767062,0
0.08765575548775285,0.08630008496040202,0.0950818446970615,0.08604639926559997,0
0.08971556722014797,0.08825437505900027,0.10745045285244524,0.09645643928718102,0
0.09836921414322801,0.09724250269643829,0.11026411679634163,0.09858032097791163,0
0.10435973169631793,0.10281614609172109,0.11874348595389873,0.10692888720678353,0
0.11247303352983477,0.11161948987605422,0.12480306372251981,0.11288582173083272,0
0.11245068843214606,0.11367621450191713,0.13210485493370822,0.12111158532166238,0
0.11430330016779137,0.11427274498422307,0.13280776595486826,0.12086396688757721,0
0.11455315898740143,0.1128125508406661,0.13177359801569027,0.1223476643340876,0
0.11465675898577633,0.11486927546652902,0.13384193389404625,0.12305025647632929,0
0.10610671206107118,0.1123807190100406,0.1264371298607913,0.12261742750618039,0
0.10756320615587128,0.10608601688362032,0.12410015270135977,0.11579282188383273,0
0.1083960688879048,0.10769082447743328,0.12616848857971577,0.11597803241989645,0
0.11521741780051109,0.11431291538707196,0.1291053639382408,0.1171738482723078,0
0.10897704142781112,0.11355168625308559,0.12945681944882081,0.12331800649042139,0
0.10733366106143277,0.10847213881284408,0.12782275331054932,0.11729866406835074,0
0.10144674350671774,0.10633306486114096,0.12196920118606136,0.11591763767987567,0
0.10348624151394131,0.10209709588072605,0.11849504326538526,0.1097110715637406,0
0.10423581797277148,0.10427634023527806,0.12376889578334181,0.11288582173083272,0
0.10429675914828614,0.10676489669176648,0.12461723667094877,0.11315357174492482,0
0.10257009250870443,0.10230196493525535,0.12215704809688861,0.11249526907869838,0
0.11243037470697452,0.11246105981573837,0.12312860039912418,0.11121691374825862,0
0.10849966888627971,0.11174200960474331,0.12745109920740721,0.12076129582954188,0
0.10654345715225949,0.1071565581195431,0.12631391844616266,0.11719397985231472,0
0.099929308236403,0.10557183572715459,0.12021192363316124,0.11533986133367691,0
0.09449944949804785,0.09822868608637841,0.11410992882015981,0.10843271623330085,0
0.09666286122881786,0.09576222335145688,0.11332420356949528,0.10301128173743589,0
