Close,High,Low,Open,Volume,Labels
0.6050713644542289,0.6364472209175729,0.6119445759053044,0.6524005377100944,0.14328355440587728,0
0.5817918120399984,0.5878840323038641,0.5825710908066111,0.6050713644542289,0.15160416987582073,0
0.5659080468172225,0.566092157435357,0.5688333377758376,0.5817918120399984,0.1776841025237353,0
0.5762226093209495,0.5633544125781051,0.5714362628030177,0.5659080468172225,0.2009311579623099,0
0.5946493403747917,0.5820594498402347,0.5833664167507947,0.5762226093209495,0.1663568914081078,0
0.5787475628781376,0.582776027529072,0.5844509762005926,0.5946493403747917,0.19520953316110778,0
0.5812366667640145,0.5634278916224469,0.5771301999144568,0.5787475628781376,0.17641107210740142,0
0.5810039062151613,0.5751323228394671,0.5841979299813079,0.5812366667640145,0.19584740554455868,0
0.6036925511203197,0.5880493825831338,0.588192741607065,0.5810039062151613,0.2485046755819511,0
0.6057160464702676,0.5931023005041703,0.6074978645087982,0.6036925511203197,0.2088855623014707,0
0.5761868470878613,0.5933963063995403,0.580962345275079,0.6057160464702676,0.19332961919697295,0
0.5656035869257473,0.5584852371269245,0.5706409368588341,0.5761868470878613,0.19536221538055082,0
0.5482693090264401,0.5560598903556287,0.5514622929359063,0.5655856620900918,0.22804367480542065,0
0.5478394627235992,0.5343782789126358,0.544015037670965,0.5482693090264401,0.2279905187734664,0
0.5538384243072663,0.5537998041455997,0.5547159712853,0.5478394627235992,0.15202783476029005,0
0.5349104099226294,0.5353152937344984,0.5396406125854439,0.5538384243072663,0.1821623285689695,0
0.5530863681537401,0.5353520781156708,0.5409963118976913,0.5349104099226294,0.23113192716402164,0
0.5647977562652546,0.5485080569009517,0.5600122895554842,0.5530863681537401,0.18471065136044382,0
0.5530863681537401,0.5528260049425647,0.556252430505847,0.5647977562652546,0.2076991649074282,0
0.5339075809463719,0.5345436291919055,0.5367303604094847,0.5530863681537401,0.21069083162498894,0
0.5379188094131794,0.5329818181981305,0.5340370554281547,0.5339075809463719,0.27472824261408246,0
0.5400497663388375,0.5289578760518875,0.5357904618433309,0.5379188094131794,0.3023856653336943,0
0.5438998461611909,0.537832601458725,0.5375980609263274,0.5400497663388375,0.4219457957763348,0
0.5189549453572315,0.5325775488772465,0.5230649819513703,0.5438998461611909,0.5223512066532352,0
0.5070644837656075,0.5081765847675878,0.5103214084162448,0.5189549453572315,0.2783926158807152,0
0.5370055171769765,0.5198626237940218,0.5133219522846799,0.5070644837656075,0.5015807699119669,0
0.5423061096758612,0.5483794012848515,0.5411951654491557,0.5370055171769765,0.41623412359388157,0
0.5359310762963198,0.5243275299243184,0.5282346447194012,0.5423061096758612,0.501824835267195,0
0.5204412202668509,0.525374897889698,0.5151476450108412,0.5359310762963198,0.7766822357291322,0
0.4981108097601342,0.501819077366974,0.4970897478240408,0.5204412202668509,0.32344540660632215,0
0.4867575686088386,0.49630680327129784,0.4871841401538895,0.4981108097601342,0.3415593989251624,0
0.5122217650174711,0.4926135616835942,0.49257075011654955,0.4867575686088386,0.3652459529598523,0
0.5233063959486024,0.5137072510538501,0.5107190272574997,0.5122217650174711,0.34434952511305833,0
0.5153734757550422,0.5140563438029757,0.5194858828100328,0.5233063959486024,0.24852729517001673,0
0.5004387650015573,0.5011024996781367,0.4975235539516252,0.5153734757550422,0.217216808977805,0
0.4884587666698786,0.4972806024743328,0.4926069374028791,0.5004387650015573,0.41401491580876226,0
0.5116308575083989,0.4962700188901255,0.4947760563024749,0.4884587666698786,0.3152862949951673,0
0.5013520572377601,0.518594728977614,0.5049347101919109,0.5116308575083989,0.2744201638246285,0
0.5212829005986546,0.5019109486019019,0.5077907697000498,0.5013520572377601,0.26718936010768735,0
0.5036620876435277,0.5153425410919668,0.5018979790371464,0.5212829005986546,0.20924227320526576,0
0.5274788604980866,0.5106387159200558,0.5101225548647804,0.5036620876435277,0.2537257288992607,0
0.5511702469412798,0.5366933622584175,0.534163622668634,0.5274788604980866,0.3391255312493002,0
0.563204019779925,0.5457335276625275,0.5507212479212169,0.5511702469412798,0.25445950833610986,0
0.5731246730903449,0.5585587161712663,0.5649650933905599,0.563204019779925,0.2505779870240471,0
0.5875042385678458,0.5745443110487272,0.574726128438741,0.5731246730903449,0.30180117517807836,0
0.5693641300080461,0.5699507493023304,0.5762625876592881,0.5875042385678458,0.2635134508511412,0
0.5594614015332817,0.5536712382475024,0.5621091221440949,0.5693641300080461,0.29753398988949653,0
0.5811113677908716,0.5655226275532061,0.5664473599432865,0.5594614015332817,0.22256882971001463,0
0.5876654746505225,0.5835844764528373,0.5883012152043796,0.5811113677908716,0.2274476486598912,0
0.5694357419124453,0.570024318064675,0.5609160890969824,0.5876654746505225,0.18615287629550864,0
0.5730530611859456,0.5646957864388548,0.5747442220819058,0.5694357419124453,0.17051120495224215,0
0.5658721971459115,0.5550309145808352,0.563717867675627,0.5730530611859456,0.27075533816623454,0
0.5856239670266965,0.5791195703225407,0.5729185293557445,0.5658721971459115,0.30796637010124756,0
0.5857493534380622,0.5965567127682624,0.5832399377719893,0.5856061296292637,0.29613044445002396,0
0.5976577398653417,0.5855872514306657,0.5867104750543383,0.5857493534380622,0.17293828675168466,0
0.5964758374089746,0.581397959005153,0.5903437668634961,0.5976577398653417,0.24427594359308086,0
0.5949895624993552,0.5927348155644586,0.5918441270593876,0.5964758374089746,0.26730019608920896,0
0.5923034602977132,0.579046001560196,0.5894942482514921,0.5949895624993552,0.19375645082377146,0
0.6180721165978207,0.6042738965022091,0.5995987094731078,0.5923034602977132,0.24613617851559857,0
0.6088856820434942,0.6070851204038028,0.6104081166847574,0.6180721165978207,0.17857011178826618,0
0.6022420384437885,0.6005622627239193,0.6048588404569625,0.6088856820434942,0.16426887723376915,0
0.5930555164512393,0.5863038291195031,0.5952061907444219,0.6022420384437885,0.20191940776489742,0
0.5655498998570035,0.5755548946329345,0.5677668719692044,0.5930555164512393,0.25328532551962285,0
0.5825618804674028,0.567947974324502,0.5618559876631363,0.5655498998570035,0.23063927253595215,0
0.568576224183209,0.5647876576737827,0.5712735965378829,0.5825618804674028,0.21486346703545642,0
0.5622907275437222,0.5631522779176631,0.5672245922443054,0.568576224183209,0.2892072671307754,0
0.5537488875672115,0.5442635879036806,0.5433100916809313,0.5622907275437222,0.12816484793868824,0
0.5666064159020049,0.5509517958628337,0.5560716705975475,0.5537488875672115,0.24170816795587008,0
0.5878803103637202,0.5732581137597361,0.5736596626321079,0.5666064159020049,0.19394894351821002,0
0.5813441283397248,0.5720270930425034,0.5843786898896076,0.5878803103637202,0.18470725842223398,0
0.5537310501697787,0.5636484184734751,0.5569031838280606,0.5813441283397248,0.2521195119507201,0
0.5486452933840918,0.5470197249515186,0.5524203734068989,0.5537310501697787,0.21076479767796358,0
0.5497555839360596,0.5357011708647963,0.540634792081092,0.5486452933840918,0.2505630580959238,0
0.5177193558321207,0.5315118784392836,0.5191966493044186,0.5497555839360596,0.22539311147588967,0
0.48485937223203374,0.49825449139537065,0.4767904454266596,0.5177193558321207,0.2725436427987035,0
0.49907778906508077,0.48100109141950476,0.48338818207959683,0.48485937223203374,0.23003080561698658,0
0.518937020521576,0.5011024996781367,0.5054950835599746,0.49907778906508077,0.2830332505682606,0
0.5290189099146725,0.5111164642852817,0.5164129643689387,0.518937020521576,0.1988732278400985,0
0.5365041464079591,0.5231882907240109,0.5202632033727257,0.5290189099146725,0.23268838101881792,0
0.5317586991850582,0.5284066486423199,0.5367665476958142,0.5365041464079591,0.23321519122486653,0
0.5179341915453184,0.5217919197275085,0.515238024964991,0.5317586991850582,0.2195687937448696,0
0.5444549914371748,0.5283514720705614,0.5245290665992582,0.5179341915453184,0.19954435101800588,0
0.5526923715222103,0.5413421005765727,0.5484978480921269,0.5444549914371748,0.234263382935828,0
0.5189190956859205,0.5341393598710213,0.5239506878497038,0.5526923715222103,0.18661160154147968,0
