2025-04-15 07:00:00+00:00,8150.2099609375,8151.490234375,8134.06982421875,8134.33984375,0
2025-04-15 07:01:00+00:00,8154.8701171875,8155.08984375,8144.669921875,8150.25,0
2025-04-15 07:02:00+00:00,8162.7001953125,8162.8798828125,8154.5400390625,8155.27978515625,0
2025-04-15 07:03:00+00:00,8170.14013671875,8170.14013671875,8162.93017578125,8162.93017578125,0
2025-04-15 07:04:00+00:00,8179.5498046875,8180.669921875,8169.1201171875,8170.18017578125,0
2025-04-15 07:05:00+00:00,8179.5,8181.66015625,8179.2001953125,8179.2001953125,0
2025-04-15 07:06:00+00:00,8174.18017578125,8180.5498046875,8173.8701171875,8179.6298828125,0
2025-04-15 07:07:00+00:00,8179.91015625,8179.91015625,8174.35009765625,8174.35009765625,0
2025-04-15 07:08:00+00:00,8176.669921875,8182.0498046875,8176.43017578125,8179.97998046875,0
2025-04-15 07:09:00+00:00,8179.009765625,8181.7099609375,8177.02001953125,8177.02001953125,0
2025-04-15 07:10:00+00:00,8173.06982421875,8178.72021484375,8172.3701171875,8178.72021484375,0
2025-04-15 07:11:00+00:00,8177.58984375,8177.58984375,8172.10986328125,8173.0400390625,0
2025-04-15 07:12:00+00:00,8174.97998046875,8179.52978515625,8174.97998046875,8177.5400390625,0
2025-04-15 07:13:00+00:00,8171.60009765625,8175.22998046875,8168.68994140625,8175.22998046875,0
2025-04-15 07:14:00+00:00,8171.22021484375,8172.41015625,8170.419921875,8171.580078125,0
2025-04-15 07:15:00+00:00,8171.83984375,8171.83984375,8169.77001953125,8171.0498046875,0
2025-04-15 07:16:00+00:00,8171.259765625,8174.35009765625,8171.2001953125,8172.169921875,0
2025-04-15 07:17:00+00:00,8173.85009765625,8174.169921875,8171.22021484375,8171.22021484375,0
2025-04-15 07:18:00+00:00,8173.97998046875,8174.169921875,8172.7998046875,8173.66015625,0
2025-04-15 07:19:00+00:00,8183.7900390625,8183.81005859375,8173.919921875,8173.919921875,0
2025-04-15 07:20:00+00:00,8187.68994140625,8187.85009765625,8184.0400390625,8184.0400390625,0
2025-04-15 07:21:00+00:00,8187.93017578125,8189.0400390625,8184.81005859375,8188.330078125,0
2025-04-15 07:22:00+00:00,8187.8798828125,8187.990234375,8185.740234375,8187.72998046875,0
2025-04-15 07:23:00+00:00,8185.259765625,8188.14013671875,8184.35986328125,8187.89013671875,0
2025-04-15 07:24:00+00:00,8184.669921875,8186.2900390625,8184.47021484375,8185.14990234375,0
2025-04-15 07:25:00+00:00,8186.75,8186.830078125,8184.669921875,8184.72998046875,0
2025-04-15 07:26:00+00:00,8185.56005859375,8188.919921875,8185.56005859375,8186.77001953125,0
2025-04-15 07:27:00+00:00,8183.72021484375,8185.52001953125,8183.10009765625,8185.5,0
2025-04-15 07:28:00+00:00,8184.580078125,8184.830078125,8183.66015625,8183.8701171875,0
2025-04-15 07:29:00+00:00,8187.5498046875,8188.0498046875,8184.72021484375,8184.72021484375,0
2025-04-15 07:30:00+00:00,8188.52978515625,8188.7099609375,8186.759765625,8188.02978515625,0
2025-04-15 07:31:00+00:00,8186.14013671875,8189.580078125,8185.31982421875,8188.33984375,0
2025-04-15 07:32:00+00:00,8190.419921875,8190.419921875,8186.60009765625,8186.60009765625,0
2025-04-15 07:33:00+00:00,8189.97998046875,8192.1103515625,8189.68994140625,8190.490234375,0
2025-04-15 07:34:00+00:00,8191.5400390625,8192.330078125,8189.240234375,8189.740234375,0
2025-04-15 07:35:00+00:00,8191.97021484375,8192.580078125,8190.3798828125,8191.39013671875,0
2025-04-15 07:36:00+00:00,8195.6103515625,8196.400390625,8192.1298828125,8192.1298828125,0
2025-04-15 07:37:00+00:00,8195.58984375,8198.169921875,8195.51953125,8195.8095703125,0
2025-04-15 07:38:00+00:00,8191.0498046875,8195.66015625,8190.81005859375,8195.6103515625,0
2025-04-15 07:39:00+00:00,8190.9599609375,8191.64013671875,8189.39013671875,8190.97021484375,0
2025-04-15 07:40:00+00:00,8190.5498046875,8191.6298828125,8190.27001953125,8191.27978515625,0
2025-04-15 07:41:00+00:00,8190.5498046875,8192.599609375,8190.4599609375,8190.4599609375,0
2025-04-15 07:42:00+00:00,8193.8798828125,8194.080078125,8190.490234375,8190.5400390625,0
2025-04-15 07:43:00+00:00,8196.2802734375,8196.4599609375,8193.25,8193.6103515625,0
2025-04-15 07:44:00+00:00,8199.33984375,8199.33984375,8196.5595703125,8196.5595703125,0
2025-04-15 07:45:00+00:00,8198.669921875,8199.6103515625,8198.3203125,8199.2900390625,0
2025-04-15 07:46:00+00:00,8199.8603515625,8199.8603515625,8198.1904296875,8198.3095703125,0
2025-04-15 07:47:00+00:00,8200.58984375,8200.9697265625,8200.0,8200.0595703125,0
2025-04-15 07:48:00+00:00,8201.349609375,8203.75,8200.740234375,8200.740234375,0
2025-04-15 07:49:00+00:00,8200.9697265625,8201.48046875,8200.08984375,8201.4697265625,0
2025-04-15 07:50:00+00:00,8198.580078125,8200.990234375,8198.2900390625,8200.900390625,0
2025-04-15 07:51:00+00:00,8194.0703125,8198.4501953125,8194.0703125,8198.4501953125,0
2025-04-15 07:52:00+00:00,8193.2802734375,8194.5400390625,8193.26953125,8194.2900390625,0
2025-04-15 07:53:00+00:00,8193.240234375,8194.6796875,8192.650390625,8193.25,0
2025-04-15 07:54:00+00:00,8197.900390625,8198.2001953125,8193.2802734375,8193.349609375,0
2025-04-15 07:55:00+00:00,8198.6103515625,8198.83984375,8197.1298828125,8197.9404296875,0
2025-04-15 07:56:00+00:00,8203.51953125,8203.51953125,8198.2001953125,8198.6298828125,0
2025-04-15 07:57:00+00:00,8203.33984375,8204.8203125,8203.33984375,8203.580078125,0
2025-04-15 07:58:00+00:00,8203.48046875,8203.48046875,8201.6796875,8203.08984375,0
2025-04-15 07:59:00+00:00,8205.48046875,8205.9697265625,8203.58984375,8203.58984375,0
2025-04-15 08:00:00+00:00,8191.4599609375,8207.6396484375,8189.72021484375,8205.580078125,0
2025-04-15 08:01:00+00:00,8194.3095703125,8194.3095703125,8190.60009765625,8191.35986328125,0
2025-04-15 08:02:00+00:00,8197.7900390625,8198.7998046875,8194.3798828125,8194.3798828125,0
2025-04-15 08:03:00+00:00,8193.669921875,8197.9296875,8193.66015625,8197.5595703125,0
2025-04-15 08:04:00+00:00,8186.68994140625,8193.650390625,8185.72021484375,8193.650390625,0
2025-04-15 08:05:00+00:00,8191.91015625,8191.91015625,8185.9501953125,8186.5400390625,0
2025-04-15 08:06:00+00:00,8196.2099609375,8197.16015625,8192.0595703125,8192.0595703125,0
2025-04-15 08:07:00+00:00,8193.580078125,8196.33984375,8193.25,8196.259765625,0
2025-04-15 08:08:00+00:00,8195.009765625,8195.5595703125,8192.830078125,8193.599609375,0
2025-04-15 08:09:00+00:00,8192.2099609375,8195.01953125,8192.2099609375,8194.91015625,0
2025-04-15 08:10:00+00:00,8197.009765625,8197.0498046875,8190.64013671875,8191.990234375,0
2025-04-15 08:11:00+00:00,8198.0,8198.0,8196.6201171875,8197.0400390625,0
2025-04-15 08:12:00+00:00,8202.16015625,8202.3701171875,8197.98046875,8198.0703125,0
2025-04-15 08:13:00+00:00,8205.0400390625,8205.080078125,8202.080078125,8202.1201171875,0
2025-04-15 08:14:00+00:00,8208.9404296875,8209.3603515625,8205.009765625,8205.009765625,0
2025-04-15 08:15:00+00:00,8208.9296875,8210.3603515625,8208.5400390625,8209.0,0
2025-04-15 08:16:00+00:00,8209.8203125,8210.650390625,8208.8798828125,8208.8798828125,0
2025-04-15 08:17:00+00:00,8209.9404296875,8209.9404296875,8208.3798828125,8209.599609375,0
2025-04-15 08:18:00+00:00,8209.990234375,8210.9404296875,8209.3798828125,8209.9404296875,0
2025-04-15 08:19:00+00:00,8205.8798828125,8209.73046875,8205.7998046875,8209.73046875,0
2025-04-15 08:20:00+00:00,8206.580078125,8206.669921875,8204.669921875,8206.419921875,0
2025-04-15 08:21:00+00:00,8206.98046875,8207.4501953125,8205.669921875,8206.509765625,0
2025-04-15 08:22:00+00:00,8210.259765625,8210.669921875,8207.08984375,8207.08984375,0
2025-04-15 08:23:00+00:00,8207.259765625,8210.2998046875,8207.259765625,8210.0703125,0
2025-04-15 08:24:00+00:00,8206.4697265625,8207.830078125,8206.4697265625,8207.150390625,0
2025-04-15 08:25:00+00:00,8203.6396484375,8206.7900390625,8203.6396484375,8206.48046875,0
2025-04-15 08:26:00+00:00,8204.6201171875,8204.73046875,8201.9599609375,8203.4697265625,0
2025-04-15 08:27:00+00:00,8204.98046875,8205.7900390625,8204.509765625,8205.009765625,0
2025-04-15 08:28:00+00:00,8205.009765625,8207.0,8204.919921875,8205.1396484375,0
2025-04-15 08:29:00+00:00,8204.1796875,8204.830078125,8203.73046875,8204.8203125,0
2025-04-15 08:30:00+00:00,8208.919921875,8209.76953125,8204.2001953125,8204.2001953125,0
2025-04-15 08:31:00+00:00,8207.0302734375,8209.419921875,8206.2900390625,8208.830078125,0
2025-04-15 08:32:00+00:00,8206.08984375,8207.1904296875,8205.740234375,8207.099609375,0
2025-04-15 08:33:00+00:00,8202.91015625,8206.419921875,8202.7900390625,8206.2001953125,0
